open,high,low,close,adj_close,volume,daily_return,MA20,MA50,Close_diff
2.799999952316284,2.874000072479248,2.4110000133514404,2.568000078201294,2.568000078201294,123039000.0,,,,
2.6070001125335693,3.109999895095825,2.5999999046325684,2.8310000896453857,2.8310000896453857,28412000.0,0.10241433155574708,,,0.2630000114440918
,,,,,,,,,
2.9800000190734863,3.0339999198913574,2.907999992370605,2.9649999141693115,2.9649999141693115,8202000.0,0.047333034362676774,,,0.13399982452392578
3.066999912261963,3.0810000896453857,2.700000047683716,2.75,2.75,7976000.0,-0.07251262070594255,,,-0.21499991416931152
2.755000114440918,2.7739999294281006,2.6480000019073486,2.744999885559082,2.744999885559082,4000000.0,-0.0018182234330610392,,,-0.005000114440917969
2.7249999046325684,2.73799991607666,2.687000036239624,2.720000028610229,2.720000028610229,2554000.0,-0.009107416390205514,,,-0.024999856948852983
2.720000028610229,2.74399995803833,2.6600000858306885,2.7330000400543213,2.7330000400543213,2569000.0,0.004779415921820629,,,0.013000011444092241
2.746999979019165,2.746999979019165,2.664999961853028,2.694999933242798,2.694999933242798,3798000.0,-0.01390417352894302,,,-0.03800010681152344
2.6760001182556152,2.75,2.650000095367432,2.74399995803833,2.74399995803833,3024000.0,0.01818182783276434,,,0.04900002479553223
2.742000102996826,2.749000072479248,2.5510001182556152,2.677999973297119,2.677999973297119,3226000.0,-0.024052472941141767,,,-0.06599998474121094
2.6659998893737797,2.739000082015991,2.609999895095825,2.739000082015991,2.739000082015991,1294000.0,0.022778233505271306,,,0.06100010871887207
2.690000057220459,2.747999906539917,2.681999921798706,2.697999954223633,2.697999954223633,2809000.0,-0.014969012984541785,,,-0.0410001277923584
2.6640000343322754,2.845999956130981,2.6640000343322754,2.8340001106262207,2.8340001106262207,3375000.0,0.05040776823946347,,,0.1360001564025879
2.845000028610229,2.888000011444092,2.7950000762939453,2.809999942779541,2.809999942779541,2734000.0,-0.008468654520050967,,,-0.024000167846679688
2.8489999771118164,3.072999954223633,2.8489999771118164,3.072999954223633,3.072999954223633,4606000.0,0.0935943120283278,,,0.2630000114440918
3.131999969482422,3.369999885559082,3.125,3.36299991607666,3.36299991607666,8474000.0,0.09437031115293104,,,0.28999996185302734
3.3970000743865967,3.812000036239624,3.2920000553131104,3.549999952316284,3.549999952316284,16943000.0,0.055605126644719505,,,0.18700003623962402
3.6059999465942383,3.837899923324585,3.5840001106262207,3.811000108718872,3.811000108718872,11095000.0,0.07352117180516915,,,0.2610001564025879
3.963000059127808,4.2129998207092285,3.8010001182556152,3.86299991607666,3.86299991607666,15952000.0,0.013644661735595864,,,0.051999807357788086
3.8420000076293945,3.888999938964844,3.4326000213623047,3.555000066757202,3.555000066757202,11482000.0,-0.0797307419132095,2.9862499952316286,,-0.307999849319458
3.632999897003174,3.674000024795532,3.255000114440918,3.552000045776367,3.552000045776367,9797000.0,-0.0008438877424752356,3.0354499936103823,,-0.003000020980834961
3.6760001182556152,3.849999904632568,3.608999967575073,3.694000005722046,3.694000005722046,7922000.0,0.03997746568571392,3.078599989414215,,0.1419999599456787
3.775000095367432,3.809999942779541,3.5169999599456787,3.5429999828338623,3.5429999828338623,2939000.0,-0.04087710412947565,3.1074999928474427,,-0.1510000228881836
3.51200008392334,3.742899894714356,3.4140000343322754,3.595999956130981,3.595999956130981,5644000.0,0.014959066766556006,3.1497999906539915,,0.0529999732971187
3.634000062942505,3.650000095367432,3.4800000190734863,3.483999967575073,3.483999967575073,2082000.0,-0.03114571466135707,3.1867499947547913,,-0.1119999885559082
3.486999988555908,3.532000064849853,3.263000011444092,3.351999998092652,3.351999998092652,3465000.0,-0.03788747724194019,3.2183499932289124,,-0.131999969482421
3.252000093460083,3.3510000705718994,3.119999885559082,3.131999969482422,3.131999969482422,3155000.0,-0.0656324668065077,3.2382999897003173,,-0.22000002861022994
3.150000095367432,3.444000005722046,3.150000095367432,3.3949999809265137,3.3949999809265137,4733000.0,0.08397190740955018,3.273299992084503,,0.2630000114440918
3.4030001163482666,3.496999979019165,2.98799991607666,3.111000061035156,3.111000061035156,10126000.0,-0.08365240691808573,3.2916499972343445,,-0.28399991989135787
3.151000022888184,3.1730000972747803,3.062000036239624,3.13100004196167,3.13100004196167,3032000.0,0.006428794771498492,3.314300000667572,,0.019999980926514116
,,,,,,,,,
3.1070001125335693,3.174000024795532,3.0380001068115234,3.052999973297119,3.052999973297119,1493000.0,-0.024912190232894815,3.3299999952316286,,-0.07800006866455078
3.046999931335449,3.0829999446868896,2.8499999046325684,3.075999975204468,3.075999975204468,3489000.0,0.007533574224866335,3.3488999962806703,,0.023000001907349077
3.002000093460083,3.0360000133514404,2.9030001163482666,2.9189999103546143,2.9189999103546143,1869000.0,-0.05104033358758975,3.35314998626709,,-0.15700006484985396
2.9730000495910645,3.0380001068115234,2.880000114440918,2.9059998989105225,2.9059998989105225,2491000.0,-0.004453584050474468,3.357949984073639,,-0.013000011444091797
2.931999921798706,3.0290000438690186,2.9100000858306885,2.9600000381469727,2.9600000381469727,2805000.0,0.018582292193711103,3.352299988269806,,0.054000139236450195
2.984999895095825,3.0989999771118164,2.9760000705718994,3.0420000553131104,3.0420000553131104,2201000.0,0.027702708145055155,3.3362499952316282,,0.0820000171661377
3.078000068664551,3.132699966430664,3.049999952316284,3.0859999656677246,3.0859999656677246,1455000.0,0.014464138578092589,3.3130499958992004,,0.04399991035461426
3.08899998664856,3.1010000705718994,2.8910000324249268,2.934000015258789,2.934000015258789,3570000.0,-0.04925468311729131,3.269199991226196,,-0.15199995040893555
2.9059998989105225,2.986999988555908,2.8931000232696533,2.938999891281128,2.938999891281128,1482000.0,0.0017041158815052082,3.2229999899864197,,0.004999876022338867
2.931999921798706,3.234999895095825,2.914999961853028,3.226999998092652,3.226999998092652,16198000.0,0.0979925544284328,3.2065999865531922,,0.2880001068115239
3.236999988555908,3.3929998874664307,3.164099931716919,3.375,3.375,4140000.0,0.045863031296816015,3.197749984264374,,0.1480000019073482
3.3949999809265137,3.4660000801086426,3.2090001106262207,3.322000026702881,3.322000026702881,4148000.0,-0.015703695791739025,3.1791499853134155,,-0.05299997329711914
3.299000024795532,3.3489999771118164,3.135999917984009,3.21399998664856,3.21399998664856,2556000.0,-0.03251054761775907,3.16269998550415,,-0.10800004005432084
3.259000062942505,3.443000078201294,3.257999897003174,3.311000108718872,3.311000108718872,2655000.0,0.030180498591557248,3.148449993133545,,0.09700012207031206
3.345000028610229,3.4749999046325684,3.3239998817443848,3.3570001125335693,3.3570001125335693,3577000.0,0.013893084356465302,3.1421000003814696,,0.046000003814697266
3.3399999141693115,3.3949999809265137,3.2049999237060547,3.2869999408721924,3.2869999408721924,2005000.0,-0.020852001583207214,3.1388499975204467,,-0.07000017166137695
3.3499999046325684,3.447999954223633,3.282999992370605,3.4059998989105225,3.4059998989105225,1746000.0,0.03620321271035798,3.152549993991852,,0.11899995803833008
3.4100000858306885,3.484999895095825,3.319999933242798,3.4159998893737797,3.4159998893737797,2008000.0,0.002935992589564007,3.1535999894142153,,0.00999999046325728
3.865499973297119,4.025000095367432,3.700999975204468,3.812999963760376,3.812999963760376,11622000.0,0.1162178241344658,3.188699984550476,,0.39700007438659624
3.812999963760376,3.825000047683716,3.634999990463257,3.739000082015991,3.739000082015991,5258000.0,-0.01940726001775417,3.219099986553192,3.161939992904663,-0.07399988174438477
3.749000072479248,4.048999786376953,3.660000085830689,4.035999774932861,4.035999774932861,5351000.0,0.07943291960473409,3.268249976634979,3.1912999868392946,0.2969996929168701
4.011000156402588,4.111000061035156,3.812999963760376,3.8410000801086426,3.8410000801086426,5725000.0,-0.04831509060910755,3.306499981880188,3.2114999866485596,-0.19499969482421875
3.901999950408936,3.996999979019165,3.815999984741211,3.8450000286102295,3.8450000286102295,2911000.0,0.0010413820406569574,3.352799987792969,3.229099988937378,0.003999948501586914
3.839999914169312,3.875,3.5199999809265137,3.628000020980835,3.628000020980835,3827000.0,-0.056436932643620485,3.3888999938964846,3.2466599893569947,-0.21700000762939453
3.627000093460083,3.627000093460083,3.424999952316284,3.5160000324249268,3.5160000324249268,3215000.0,-0.03087099997469922,3.416699993610382,3.2620799922943116,-0.1119999885559082
3.5299999713897705,3.614000082015991,3.2869999408721924,3.3469998836517334,3.3469998836517334,4799000.0,-0.0480660259427349,3.4319499850273134,3.2746199893951418,-0.16900014877319336
3.365999937057495,3.559000015258789,3.2964000701904297,3.513999938964844,3.513999938964844,2693000.0,0.049895447002796356,3.4533499836921693,3.290239987373352,0.1670000553131108
3.484999895095825,3.5209999084472656,3.375,3.4730000495910645,3.4730000495910645,2369000.0,-0.011667583974363294,3.480299985408783,3.305799989700317,-0.04099988937377974
3.4790000915527344,3.6489999294281006,3.450999975204468,3.5309998989105225,3.5309998989105225,2259000.0,0.01670021551721179,3.509899985790253,3.3215399885177614,0.05799984931945801
3.5,3.575000047683716,3.4089999198913574,3.4560000896453857,3.4560000896453857,1437000.0,-0.02124038839204656,3.5213499903678893,3.3370999908447265,-0.07499980926513672
3.476999998092652,3.5,3.3299999237060547,3.440999984741211,3.440999984741211,1623000.0,-0.004340308019411543,3.52464998960495,3.351139988899231,-0.015000104904174805
3.4179999828338623,3.4179999828338623,3.247999906539917,3.259999990463257,3.259999990463257,1870000.0,-0.05260098665521107,3.5215499877929686,3.3623799896240234,-0.1809999942779541
3.236999988555908,3.246999979019165,3.059999942779541,3.109999895095825,3.109999895095825,4447000.0,-0.046012299327067185,3.516349983215332,3.3678999853134157,-0.15000009536743164
3.075999975204468,3.109999895095825,2.914999961853028,2.921999931335449,2.921999931335449,2696000.0,-0.06045015115815089,3.496899974346161,3.3701399850845335,-0.18799996376037598
2.875,2.996999979019165,2.7309999465942383,2.7769999504089355,2.7769999504089355,4042000.0,-0.04962354015533599,3.467899966239929,3.3642199850082397,-0.14499998092651367
2.5510001182556152,2.8489999771118164,2.2699999809265137,2.628000020980835,2.628000020980835,4271000.0,-0.05365499895171377,3.4349499702453614,3.3495199871063233,-0.14899992942810059
2.8289999961853027,2.9779999256134038,2.684999942779541,2.693000078201294,2.693000078201294,3043000.0,0.02473365932325966,3.3992999792099,3.3323799896240236,0.06500005722045898
2.8499999046325684,2.8570001125335693,2.630000114440918,2.822000026702881,2.822000026702881,3901000.0,0.0479019475512783,3.369599986076355,3.312599987983704,0.12899994850158691
2.8940000534057617,2.9600000381469727,2.7799999713897705,2.8510000705718994,2.8510000705718994,2682000.0,0.010276415164638175,3.321499991416931,3.2923599910736083,0.029000043869018555
2.8359999656677246,2.9007999897003174,2.7720000743865967,2.799999952316284,2.799999952316284,1370000.0,-0.017888501225250653,3.2745499849319457,3.27725998878479,-0.051000118255615234
2.813999891281128,2.877000093460083,2.7090001106262207,2.753999948501587,2.753999948501587,1305000.0,-0.016428573070740193,3.210449993610382,3.2612999868392945,-0.046000003814697266
2.7290000915527344,2.7290000915527344,2.638999938964844,2.6600000858306885,2.6600000858306885,1301000.0,-0.034132122160003164,3.1513999938964843,3.2406199884414675,-0.09399986267089844
2.6730000972747803,2.7548999786376958,2.6059999465942383,2.6700000762939453,2.6700000762939453,1670000.0,0.003759394789693671,3.09264999628067,3.223159990310669,0.009999990463256836
